355441:7966,1:1,07/11/22 18:06:31,STABLE BEAMS,6800,8754.522753575,6601.634307878,43.0,BCM1F
355441:7966,2:2,07/11/22 18:06:54,STABLE BEAMS,6800,8509.082395348,6667.722930690,43.1,BCM1F
355441:7966,3:3,07/11/22 18:07:18,STABLE BEAMS,6800,8530.755592176,5265.510337416,39.5,BCM1F
355441:7966,4:4,07/11/22 18:07:41,STABLE BEAMS,6800,8579.085830394,6830.299530172,42.1,BCM1F
355441:7966,5:5,07/11/22 18:08:04,STABLE BEAMS,6800,8233.898648584,6683.938374817,38.0,BCM1F
355441:7966,6:6,07/11/22 18:08:28,STABLE BEAMS,6800,7797.541844344,6289.830958970,39.8,BCM1F
355441:7966,7:7,07/11/22 18:08:51,STABLE BEAMS,6800,8739.443476819,6993.734432540,42.9,BCM1F
355441:7966,8:8,07/11/22 18:09:14,STABLE BEAMS,6800,8742.844752591,3562.805251449,43.0,BCM1F
355441:7966,9:9,07/11/22 18:09:38,STABLE BEAMS,6800,8728.646623283,7139.303021408,43.0,BCM1F
355441:7966,10:10,07/11/22 18:10:01,STABLE BEAMS,6800,8723.925258093,7088.965258897,43.0,BCM1F
355441:7966,11:11,07/11/22 18:10:24,STABLE BEAMS,6800,8717.836482603,6964.367046869,43.0,BCM1F
355441:7966,12:12,07/11/22 18:10:47,STABLE BEAMS,6800,8710.117351227,7116.894369500,42.9,BCM1F
355441:7966,13:13,07/11/22 18:11:11,STABLE BEAMS,6800,8701.344339529,6230.770302937,42.9,BCM1F
355441:7966,14:14,07/11/22 18:11:34,STABLE BEAMS,6800,8694.300521421,0,42.8,BCM1F
