357447:8125,40:40,08/14/22 06:45:20,STABLE BEAMS,6800,251164.949415208,7072.965439476,31.9,BCM1F
357447:8125,41:41,08/14/22 06:45:43,STABLE BEAMS,6800,251668.275756599,245026.009129071,32.0,BCM1F
357447:8125,42:42,08/14/22 06:46:07,STABLE BEAMS,6800,251118.187992420,247618.703908093,32.0,BCM1F
357447:8125,43:43,08/14/22 06:46:30,STABLE BEAMS,6800,250746.754038931,247185.473079324,31.9,BCM1F
357447:8125,44:44,08/14/22 06:46:53,STABLE BEAMS,6800,250140.790337352,246449.248744377,31.9,BCM1F
357447:8125,45:45,08/14/22 06:47:17,STABLE BEAMS,6800,249288.221904133,242322.821257321,31.8,BCM1F
357447:8125,46:46,08/14/22 06:47:40,STABLE BEAMS,6800,248126.785648412,242619.311056143,31.6,BCM1F
357447:8125,47:47,08/14/22 06:48:03,STABLE BEAMS,6800,246790.635103662,241242.343337264,31.3,BCM1F
357447:8125,48:48,08/14/22 06:48:26,STABLE BEAMS,6800,244729.938924272,221602.685631099,31.4,BCM1F
357447:8125,49:49,08/14/22 06:48:50,STABLE BEAMS,6800,244386.407973314,201311.258542509,30.8,BCM1F
357447:8125,50:50,08/14/22 06:49:13,STABLE BEAMS,6800,222168.648035816,217756.943234664,31.1,BCM1F
