357328:8118,44:44,08/11/22 19:45:56,STABLE BEAMS,6800,276044.031065270,220209.913204020,39.0,BCM1F
357328:8118,45:45,08/11/22 19:46:20,STABLE BEAMS,6800,275647.607956632,266043.660228393,39.0,BCM1F
357328:8118,46:46,08/11/22 19:46:43,STABLE BEAMS,6800,275178.874811360,261185.320900515,38.9,BCM1F
357328:8118,47:47,08/11/22 19:47:06,STABLE BEAMS,6800,273360.564112601,265248.902527234,38.8,BCM1F
357328:8118,48:48,08/11/22 19:47:30,STABLE BEAMS,6800,272515.198710110,266440.502931054,38.5,BCM1F
357328:8118,49:49,08/11/22 19:47:53,STABLE BEAMS,6800,272092.947258278,265068.453786557,38.4,BCM1F
357328:8118,50:50,08/11/22 19:48:16,STABLE BEAMS,6800,271789.592435023,263097.457484977,38.4,BCM1F
357328:8118,51:51,08/11/22 19:48:39,STABLE BEAMS,6800,271584.888828737,266056.038252072,38.4,BCM1F
357328:8118,52:52,08/11/22 19:49:03,STABLE BEAMS,6800,271809.068590925,215439.735242534,38.4,BCM1F
357328:8118,53:53,08/11/22 19:49:26,STABLE BEAMS,6800,271481.948428423,256024.174552690,38.4,BCM1F
357328:8118,54:54,08/11/22 19:49:49,STABLE BEAMS,6800,270802.392597362,263067.176782982,38.3,BCM1F
357328:8118,55:55,08/11/22 19:50:13,STABLE BEAMS,6800,270243.889641943,260251.700888515,38.2,BCM1F
357328:8118,56:56,08/11/22 19:50:36,STABLE BEAMS,6800,269681.726894212,252201.952732323,38.1,BCM1F
357328:8118,57:57,08/11/22 19:50:59,STABLE BEAMS,6800,269175.789745566,209492.223074011,38.1,BCM1F
357328:8118,58:58,08/11/22 19:51:23,STABLE BEAMS,6800,268817.945976267,264210.733671166,38.0,BCM1F
357328:8118,59:59,08/11/22 19:51:46,STABLE BEAMS,6800,268378.001643130,260770.272479410,37.9,BCM1F
357328:8118,60:60,08/11/22 19:52:09,STABLE BEAMS,6800,268596.143913542,212262.569300224,37.9,BCM1F
357328:8118,61:61,08/11/22 19:52:33,STABLE BEAMS,6800,267885.211773871,245660.598467331,38.0,BCM1F
357328:8118,62:62,08/11/22 19:52:56,STABLE BEAMS,6800,266641.325292627,262090.268654274,37.7,BCM1F
357328:8118,63:63,08/11/22 19:53:19,STABLE BEAMS,6800,266042.331513987,256754.035044955,37.6,BCM1F
357328:8118,64:64,08/11/22 19:53:42,STABLE BEAMS,6800,265379.932416312,260777.825171825,37.5,BCM1F
357328:8118,65:65,08/11/22 19:54:06,STABLE BEAMS,6800,264787.022751005,255810.717748868,37.5,BCM1F
357328:8118,66:66,08/11/22 19:54:29,STABLE BEAMS,6800,264240.058631219,254498.926968232,37.4,BCM1F
357328:8118,67:67,08/11/22 19:54:52,STABLE BEAMS,6800,263737.454923978,259301.436980270,37.3,BCM1F
357328:8118,68:68,08/11/22 19:55:16,STABLE BEAMS,6800,263598.476059242,259197.307730223,37.2,BCM1F
357328:8118,69:69,08/11/22 19:55:39,STABLE BEAMS,6800,265117.849327378,260706.820538818,37.3,BCM1F
357328:8118,70:70,08/11/22 19:56:02,STABLE BEAMS,6800,275363.472870710,265763.954190492,38.2,BCM1F
357328:8118,71:71,08/11/22 19:56:26,STABLE BEAMS,6800,278491.150029082,273411.404921724,39.3,BCM1F
357328:8118,72:72,08/11/22 19:56:49,STABLE BEAMS,6800,279028.510107897,270006.026452449,39.4,BCM1F
357328:8118,73:73,08/11/22 19:57:12,STABLE BEAMS,6800,279628.366385363,274102.942493219,39.5,BCM1F
357328:8118,74:74,08/11/22 19:57:36,STABLE BEAMS,6800,280245.426017772,275087.100274214,39.6,BCM1F
357328:8118,75:75,08/11/22 19:57:59,STABLE BEAMS,6800,280657.886942401,263277.882914875,39.6,BCM1F
357328:8118,76:76,08/11/22 19:58:22,STABLE BEAMS,6800,280999.483098698,270450.796116850,39.7,BCM1F
357328:8118,77:77,08/11/22 19:58:46,STABLE BEAMS,6800,281396.535598371,234034.347412809,39.7,BCM1F
357328:8118,78:78,08/11/22 19:59:09,STABLE BEAMS,6800,289069.115349426,283496.930034494,40.0,BCM1F
357328:8118,79:79,08/11/22 19:59:32,STABLE BEAMS,6800,296734.562002089,286118.833219674,41.8,BCM1F
357328:8118,80:80,08/11/22 19:59:56,STABLE BEAMS,6800,299356.045593246,287435.868925598,41.9,BCM1F
357328:8118,81:81,08/11/22 20:00:19,STABLE BEAMS,6800,280556.345188831,271478.918027145,41.6,BCM1F
357328:8118,82:82,08/11/22 20:00:42,STABLE BEAMS,6800,252438.766936760,214629.102900838,41.7,BCM1F
357328:8118,83:83,08/11/22 20:01:05,STABLE BEAMS,6800,304896.831288788,288720.199608505,41.9,BCM1F
357328:8118,84:84,08/11/22 20:01:29,STABLE BEAMS,6800,273664.070455919,255761.415451163,37.5,BCM1F
357328:8118,85:85,08/11/22 20:01:52,STABLE BEAMS,6800,314453.528067879,301430.891415524,42.2,BCM1F
357328:8118,86:86,08/11/22 20:02:15,STABLE BEAMS,6800,315526.802957207,297315.350062287,44.6,BCM1F
