359569:8210,1:1,09/29/22 14:40:16,STABLE BEAMS,6800,16354.569850056,16327.892994504,35.6,BCM1F
359569:8210,2:2,09/29/22 14:40:40,STABLE BEAMS,6800,16355.094342585,16334.544725308,35.6,BCM1F
359569:8210,3:3,09/29/22 14:41:03,STABLE BEAMS,6800,16351.593063571,16331.090067851,35.7,BCM1F
359569:8210,4:4,09/29/22 14:41:26,STABLE BEAMS,6800,16347.108069680,16326.390847901,35.6,BCM1F
359569:8210,5:5,09/29/22 14:41:50,STABLE BEAMS,6800,16341.521874587,16321.162007051,35.6,BCM1F
359569:8210,6:6,09/29/22 14:42:13,STABLE BEAMS,6800,16341.328395121,16320.986943100,35.6,BCM1F
359569:8210,7:7,09/29/22 14:42:36,STABLE BEAMS,6800,16336.422408561,16315.702855704,35.6,BCM1F
359569:8210,8:8,09/29/22 14:43:00,STABLE BEAMS,6800,16335.818659383,16314.935931073,35.6,BCM1F
359569:8210,9:9,09/29/22 14:43:23,STABLE BEAMS,6800,16334.267327037,16303.511085149,35.6,BCM1F
359569:8210,10:10,09/29/22 14:43:46,STABLE BEAMS,6800,16330.612196881,16300.055262154,35.6,BCM1F
359569:8210,11:11,09/29/22 14:44:09,STABLE BEAMS,6800,16327.238660936,16296.794084164,35.6,BCM1F
359569:8210,12:12,09/29/22 14:44:33,STABLE BEAMS,6800,16325.515295040,16294.905911061,35.6,BCM1F
359569:8210,13:13,09/29/22 14:44:56,STABLE BEAMS,6800,16325.829990557,16295.227599812,35.6,BCM1F
359569:8210,14:14,09/29/22 14:45:19,STABLE BEAMS,6800,16323.713371819,16292.837312527,35.6,BCM1F
359569:8210,15:15,09/29/22 14:45:43,STABLE BEAMS,6800,16321.186483369,16291.128632422,35.6,BCM1F
359569:8210,16:16,09/29/22 14:46:06,STABLE BEAMS,6800,16324.200567101,16294.105185800,35.6,BCM1F
359569:8210,17:17,09/29/22 14:46:29,STABLE BEAMS,6800,16318.529054557,16288.405467213,35.6,BCM1F
359569:8210,18:18,09/29/22 14:46:53,STABLE BEAMS,6800,16315.456693877,16285.220282363,35.6,BCM1F
