355435:7966,42:42,07/11/22 17:21:08,STABLE BEAMS,6800,8258.392682786,1078.668187724,40.7,BCM1F
355435:7966,43:43,07/11/22 17:21:31,STABLE BEAMS,6800,8242.944163289,6233.053826853,40.6,BCM1F
355435:7966,44:44,07/11/22 17:21:54,STABLE BEAMS,6800,8220.844146097,6699.031171825,40.5,BCM1F
355435:7966,45:45,07/11/22 17:22:18,STABLE BEAMS,6800,8199.472590750,6674.145982751,40.4,BCM1F
355435:7966,46:46,07/11/22 17:22:41,STABLE BEAMS,6800,8185.618994756,6675.084474716,40.4,BCM1F
355435:7966,47:47,07/11/22 17:23:04,STABLE BEAMS,6800,8086.805767874,6605.795281940,40.3,BCM1F
355435:7966,48:48,07/11/22 17:23:28,STABLE BEAMS,6800,7921.300402111,4909.748453794,39.0,BCM1F
355435:7966,49:49,07/11/22 17:23:51,STABLE BEAMS,6800,7710.513848029,6215.443465707,36.3,BCM1F
355435:7966,50:50,07/11/22 17:24:14,STABLE BEAMS,6800,7271.680506622,5941.411737644,31.8,BCM1F
355435:7966,51:51,07/11/22 17:24:38,STABLE BEAMS,6800,7666.441323606,6265.781228218,39.5,BCM1F
355435:7966,52:52,07/11/22 17:25:01,STABLE BEAMS,6800,8157.014104668,6660.945554787,40.2,BCM1F
355435:7966,53:53,07/11/22 17:25:24,STABLE BEAMS,6800,8142.201037009,4637.638466357,40.1,BCM1F
355435:7966,54:54,07/11/22 17:25:47,STABLE BEAMS,6800,8126.038042134,6614.477847815,40.1,BCM1F
355435:7966,55:55,07/11/22 17:26:11,STABLE BEAMS,6800,8108.096901033,6524.789625394,39.9,BCM1F
355435:7966,56:56,07/11/22 17:26:34,STABLE BEAMS,6800,8097.754374581,6619.418334328,39.9,BCM1F
355435:7966,57:57,07/11/22 17:26:57,STABLE BEAMS,6800,8082.741533546,6599.162199759,39.8,BCM1F
355435:7966,58:58,07/11/22 17:27:21,STABLE BEAMS,6800,8069.732487077,6599.567574207,39.7,BCM1F
355435:7966,59:59,07/11/22 17:27:44,STABLE BEAMS,6800,8057.092450242,4612.489865479,39.7,BCM1F
355435:7966,60:60,07/11/22 17:28:07,STABLE BEAMS,6800,8040.021966738,6566.391440346,39.6,BCM1F
355435:7966,61:61,07/11/22 17:28:31,STABLE BEAMS,6800,8025.541077681,6529.956226464,39.5,BCM1F
355435:7966,62:62,07/11/22 17:28:54,STABLE BEAMS,6800,8023.123050569,6553.868889836,39.5,BCM1F
355435:7966,63:63,07/11/22 17:29:17,STABLE BEAMS,6800,8012.586112220,6546.062109930,39.5,BCM1F
355435:7966,64:64,07/11/22 17:29:41,STABLE BEAMS,6800,8091.705227416,4148.121663586,39.4,BCM1F
355435:7966,65:65,07/11/22 17:30:04,STABLE BEAMS,6800,8252.725832397,5902.738688973,40.4,BCM1F
355435:7966,66:66,07/11/22 17:30:27,STABLE BEAMS,6800,8261.684164789,5956.029927190,40.7,BCM1F
355435:7966,67:67,07/11/22 17:30:51,STABLE BEAMS,6800,8261.068294006,2915.063855091,40.6,BCM1F
355435:7966,68:68,07/11/22 17:31:14,STABLE BEAMS,6800,8239.692309611,5756.028338148,40.6,BCM1F
355435:7966,69:69,07/11/22 17:31:37,STABLE BEAMS,6800,8223.476399268,5996.037751070,40.5,BCM1F
355435:7966,70:70,07/11/22 17:32:00,STABLE BEAMS,6800,8211.804692194,5886.123231877,40.5,BCM1F
355435:7966,71:71,07/11/22 17:32:24,STABLE BEAMS,6800,8176.957874798,5910.678806535,40.3,BCM1F
355435:7966,72:72,07/11/22 17:32:47,STABLE BEAMS,6800,8190.664845991,5818.664867688,40.2,BCM1F
355435:7966,73:73,07/11/22 17:33:10,STABLE BEAMS,6800,8446.994601546,4161.114159401,40.9,BCM1F
355435:7966,74:74,07/11/22 17:33:34,STABLE BEAMS,6800,8528.218680092,702.108310474,42.0,BCM1F
355435:7966,75:75,07/11/22 17:33:57,STABLE BEAMS,6800,8520.619832335,6119.784420339,41.9,BCM1F
355435:7966,76:76,07/11/22 17:34:20,STABLE BEAMS,6800,8532.357742021,5917.061530949,42.0,BCM1F
355435:7966,77:77,07/11/22 17:34:44,STABLE BEAMS,6800,8529.556951917,5926.737835335,42.0,BCM1F
355435:7966,78:78,07/11/22 17:35:07,STABLE BEAMS,6800,8502.127158201,4135.070657715,42.0,BCM1F
355435:7966,79:79,07/11/22 17:35:30,STABLE BEAMS,6800,8485.163204958,6105.301433311,41.8,BCM1F
355435:7966,80:80,07/11/22 17:35:54,STABLE BEAMS,6800,8488.339764820,5797.082349791,41.8,BCM1F
355435:7966,81:81,07/11/22 17:36:17,STABLE BEAMS,6800,8458.972146041,6022.534181192,41.7,BCM1F
355435:7966,82:82,07/11/22 17:36:40,STABLE BEAMS,6800,8432.437486241,5965.679890396,41.5,BCM1F
355435:7966,83:83,07/11/22 17:37:03,STABLE BEAMS,6800,8365.774019618,5887.087831915,41.7,BCM1F
355435:7966,84:84,07/11/22 17:37:27,STABLE BEAMS,6800,7892.184073530,1935.397385208,41.2,BCM1F
