299178:5958,37:37,07/16/17 12:24:55,STABLE BEAMS,6500,301275.793147070,0,39.9,PLTZERO
299178:5958,38:38,07/16/17 12:25:19,STABLE BEAMS,6500,300970.340353701,0,39.9,PLTZERO
299178:5958,39:39,07/16/17 12:25:42,STABLE BEAMS,6500,300788.469655500,20030.800923347,39.9,PLTZERO
299178:5958,40:40,07/16/17 12:26:05,STABLE BEAMS,6500,301016.822047140,0,39.8,PLTZERO
299178:5958,41:41,07/16/17 12:26:29,STABLE BEAMS,6500,300595.887654324,0,39.8,PLTZERO
299178:5958,42:42,07/16/17 12:26:52,STABLE BEAMS,6500,284919.819988115,0,39.8,PLTZERO
299178:5958,43:43,07/16/17 12:27:15,STABLE BEAMS,6500,297660.349592326,263563.370025983,39.7,PLTZERO
299178:5958,44:44,07/16/17 12:27:39,STABLE BEAMS,6500,280145.422775619,269359.665170765,39.7,PLTZERO
299178:5958,45:45,07/16/17 12:28:02,STABLE BEAMS,6500,289599.225775954,282360.995771062,34.9,PLTZERO
299178:5958,46:46,07/16/17 12:28:25,STABLE BEAMS,6500,295542.658558142,288084.677839083,37.4,PLTZERO
299178:5958,47:47,07/16/17 12:28:48,STABLE BEAMS,6500,300329.876699118,292541.279200698,39.6,PLTZERO
299178:5958,48:48,07/16/17 12:29:12,STABLE BEAMS,6500,302121.473245078,293645.464183055,40.0,PLTZERO
299178:5958,49:49,07/16/17 12:29:35,STABLE BEAMS,6500,81098.102432940,79557.381153344,40.0,PLTZERO
299178:5958,50:50,07/16/17 12:29:58,STABLE BEAMS,6500,133365.097653352,131813.007706810,11.1,PLTZERO
299178:5958,51:51,07/16/17 12:30:22,STABLE BEAMS,6500,272256.822035046,257493.476267412,29.5,PLTZERO
299178:5958,52:52,07/16/17 12:30:45,STABLE BEAMS,6500,215356.702247534,211372.866795968,39.9,PLTZERO
299178:5958,53:53,07/16/17 12:31:08,STABLE BEAMS,6500,63878.562815206,63477.221132187,13.3,PLTZERO
299178:5958,54:54,07/16/17 12:31:32,STABLE BEAMS,6500,120470.735555990,114773.989093169,3.5,PLTZERO
299178:5958,55:55,07/16/17 12:31:55,STABLE BEAMS,6500,81125.672091330,80512.272251233,4.7,PLTZERO
299178:5958,56:56,07/16/17 12:32:18,STABLE BEAMS,6500,243522.580433810,237585.115211061,20.9,PLTZERO
299178:5958,58:58,07/16/17 12:33:05,STABLE BEAMS,6500,106735.402137989,105775.294087748,30.4,PLTZERO
299178:5958,59:59,07/16/17 12:33:28,STABLE BEAMS,6500,163516.385195898,160148.306304192,5.0,PLTZERO
299178:5958,60:60,07/16/17 12:33:51,STABLE BEAMS,6500,300589.721953263,287278.054951384,39.8,PLTZERO
299178:5958,61:61,07/16/17 12:34:15,STABLE BEAMS,6500,300427.548863366,292244.509672527,39.8,PLTZERO
299178:5958,62:62,07/16/17 12:34:38,STABLE BEAMS,6500,300208.567404907,290722.805326486,39.8,PLTZERO
299178:5958,63:63,07/16/17 12:35:01,STABLE BEAMS,6500,300012.034226680,290866.050063789,39.7,PLTZERO
299178:5958,64:64,07/16/17 12:35:25,STABLE BEAMS,6500,299813.030105873,291298.779710808,39.7,PLTZERO
299178:5958,65:65,07/16/17 12:35:48,STABLE BEAMS,6500,299597.848304401,291938.672251304,39.7,PLTZERO
299178:5958,66:66,07/16/17 12:36:11,STABLE BEAMS,6500,299518.288615481,291369.539580635,39.7,PLTZERO
299178:5958,67:67,07/16/17 12:36:35,STABLE BEAMS,6500,299344.833108520,291464.927288535,39.7,PLTZERO
299178:5958,68:68,07/16/17 12:36:58,STABLE BEAMS,6500,299083.076370492,290556.902511940,39.6,PLTZERO
299178:5958,69:69,07/16/17 12:37:21,STABLE BEAMS,6500,299018.388958610,291083.050106028,39.6,PLTZERO
299178:5958,70:70,07/16/17 12:37:45,STABLE BEAMS,6500,298852.322968610,281225.807452560,39.6,PLTZERO
299178:5958,71:71,07/16/17 12:38:08,STABLE BEAMS,6500,298707.632963005,290264.911693476,39.6,PLTZERO
299178:5958,72:72,07/16/17 12:38:31,STABLE BEAMS,6500,298539.189273542,285355.008922324,39.5,PLTZERO
299178:5958,73:73,07/16/17 12:38:55,STABLE BEAMS,6500,298400.956353736,290411.816223091,39.5,PLTZERO
299178:5958,74:74,07/16/17 12:39:18,STABLE BEAMS,6500,298241.464003430,289621.324394499,39.5,PLTZERO
299178:5958,75:75,07/16/17 12:39:41,STABLE BEAMS,6500,298098.802035603,290144.628073543,39.5,PLTZERO
299178:5958,76:76,07/16/17 12:40:04,STABLE BEAMS,6500,297992.481572325,284610.649125486,39.5,PLTZERO
299178:5958,77:77,07/16/17 12:40:28,STABLE BEAMS,6500,297816.578433563,284123.430532422,39.5,PLTZERO
299178:5958,78:78,07/16/17 12:40:51,STABLE BEAMS,6500,297553.399738013,289517.544806139,39.4,PLTZERO
299178:5958,79:79,07/16/17 12:41:14,STABLE BEAMS,6500,297432.929631848,289462.251638217,39.4,PLTZERO
299178:5958,80:80,07/16/17 12:41:38,STABLE BEAMS,6500,297218.610329201,285921.367610285,39.4,PLTZERO
299178:5958,81:81,07/16/17 12:42:01,STABLE BEAMS,6500,297036.145206135,288771.529943988,39.3,PLTZERO
299178:5958,82:82,07/16/17 12:42:24,STABLE BEAMS,6500,296905.849606598,284774.150929789,39.3,PLTZERO
299178:5958,83:83,07/16/17 12:42:48,STABLE BEAMS,6500,292613.029778635,285171.413226473,38.8,HFET
299178:5958,84:84,07/16/17 12:43:11,STABLE BEAMS,6500,293658.996090298,281794.940123229,38.7,HFET
299178:5958,85:85,07/16/17 12:43:34,STABLE BEAMS,6500,296981.982610997,288665.442588501,39.3,PLTZERO
299178:5958,86:86,07/16/17 12:43:57,STABLE BEAMS,6500,296797.198065415,268079.577049646,39.3,PLTZERO
299178:5958,87:87,07/16/17 12:44:21,STABLE BEAMS,6500,296510.871766261,39842.433902002,39.3,PLTZERO
299178:5958,88:88,07/16/17 12:44:44,STABLE BEAMS,6500,296266.598112526,248902.638307756,39.2,PLTZERO
299178:5958,89:89,07/16/17 12:45:07,STABLE BEAMS,6500,296089.739231823,284365.070068124,39.2,PLTZERO
299178:5958,90:90,07/16/17 12:45:31,STABLE BEAMS,6500,295929.500936587,284476.612145910,39.2,PLTZERO
299178:5958,91:91,07/16/17 12:45:54,STABLE BEAMS,6500,295804.741647076,288058.802874330,39.2,PLTZERO
299178:5958,92:92,07/16/17 12:46:17,STABLE BEAMS,6500,295652.615502952,287304.535996393,39.2,PLTZERO
299178:5958,93:93,07/16/17 12:46:41,STABLE BEAMS,6500,295512.284613031,288236.104659835,39.2,PLTZERO
299178:5958,94:94,07/16/17 12:47:04,STABLE BEAMS,6500,295265.446773600,287119.355167566,39.1,PLTZERO
299178:5958,95:95,07/16/17 12:47:27,STABLE BEAMS,6500,295149.545580130,287266.399561856,39.1,PLTZERO
299178:5958,96:96,07/16/17 12:47:51,STABLE BEAMS,6500,294940.890796793,287138.982843532,39.1,PLTZERO
299178:5958,97:97,07/16/17 12:48:14,STABLE BEAMS,6500,294751.817067865,286925.945633733,39.0,PLTZERO
299178:5958,98:98,07/16/17 12:48:37,STABLE BEAMS,6500,294500.526869634,286852.889652169,39.0,PLTZERO
299178:5958,99:99,07/16/17 12:49:01,STABLE BEAMS,6500,294362.410503723,286629.246037899,39.0,PLTZERO
299178:5958,100:100,07/16/17 12:49:24,STABLE BEAMS,6500,294183.686760695,286582.671101344,39.0,PLTZERO
299178:5958,101:101,07/16/17 12:49:47,STABLE BEAMS,6500,293979.833997844,282086.651212344,39.0,PLTZERO
