301161:6084,36:36,08/14/17 21:38:32,STABLE BEAMS,6500,166354.507512218,0,44.1,PLTZERO
301161:6084,37:37,08/14/17 21:38:55,STABLE BEAMS,6500,166236.608584983,0,44.1,PLTZERO
301161:6084,38:38,08/14/17 21:39:18,STABLE BEAMS,6500,166196.521038240,0,44.1,PLTZERO
301161:6084,39:39,08/14/17 21:39:42,STABLE BEAMS,6500,166060.845310896,0,44.0,PLTZERO
301161:6084,40:40,08/14/17 21:40:05,STABLE BEAMS,6500,165875.820664289,10406.940428315,44.0,PLTZERO
301161:6084,41:41,08/14/17 21:40:28,STABLE BEAMS,6500,165850.558773026,0,44.0,PLTZERO
301161:6084,42:42,08/14/17 21:40:52,STABLE BEAMS,6500,165662.114435131,0,43.9,PLTZERO
301161:6084,43:43,08/14/17 21:41:15,STABLE BEAMS,6500,130494.286631560,0,43.9,PLTZERO
301161:6084,44:44,08/14/17 21:41:38,STABLE BEAMS,6500,27637.017217505,0,2.9,PLTZERO
301161:6084,45:45,08/14/17 21:42:02,STABLE BEAMS,6500,104822.792344713,53381.758634305,12.7,PLTZERO
301161:6084,46:46,08/14/17 21:42:25,STABLE BEAMS,6500,151454.397403859,148483.732328900,43.8,PLTZERO
301161:6084,47:47,08/14/17 21:42:48,STABLE BEAMS,6500,75587.893486287,74670.912708378,32.2,PLTZERO
301161:6084,48:48,08/14/17 21:43:12,STABLE BEAMS,6500,35583.041731207,35084.552376469,10.4,PLTZERO
301161:6084,49:49,08/14/17 21:43:35,STABLE BEAMS,6500,43548.521421109,42905.246486572,43.7,PLTZERO
301161:6084,50:50,08/14/17 21:43:58,STABLE BEAMS,6500,75939.308142722,75033.835896434,13.0,PLTZERO
301161:6084,51:51,08/14/17 21:44:21,STABLE BEAMS,6500,151099.933697523,145855.157598754,30.9,PLTZERO
301161:6084,52:52,08/14/17 21:44:45,STABLE BEAMS,6500,104276.068325951,102826.946752658,35.2,PLTZERO
301161:6084,53:53,08/14/17 21:45:08,STABLE BEAMS,6500,31425.697157887,31151.916720022,15.3,PLTZERO
301161:6084,54:54,08/14/17 21:45:31,STABLE BEAMS,6500,152140.279780355,148929.334188114,10.3,PLTZERO
301161:6084,55:55,08/14/17 21:45:55,STABLE BEAMS,6500,164377.107739631,160673.777885688,43.6,PLTZERO
301161:6084,56:56,08/14/17 21:46:18,STABLE BEAMS,6500,164315.723465141,160868.898430704,43.6,PLTZERO
301161:6084,57:57,08/14/17 21:46:41,STABLE BEAMS,6500,158349.996253864,155223.974160804,43.5,PLTZERO
301161:6084,58:58,08/14/17 21:47:05,STABLE BEAMS,6500,159490.585679874,156319.287060652,43.5,PLTZERO
301161:6084,59:59,08/14/17 21:47:28,STABLE BEAMS,6500,151883.129252269,149034.939010475,43.5,PLTZERO
301161:6084,60:60,08/14/17 21:47:51,STABLE BEAMS,6500,157939.899042231,154846.139067386,43.3,PLTZERO
301161:6084,61:61,08/14/17 21:48:15,STABLE BEAMS,6500,162667.884493624,155610.695323198,40.3,PLTZERO
301161:6084,62:62,08/14/17 21:48:38,STABLE BEAMS,6500,163897.994304446,158191.557550771,43.4,PLTZERO
301161:6084,63:63,08/14/17 21:49:01,STABLE BEAMS,6500,163844.892349755,160430.049704182,43.5,PLTZERO
301161:6084,64:64,08/14/17 21:49:24,STABLE BEAMS,6500,163712.034895599,158022.645314648,43.4,PLTZERO
301161:6084,65:65,08/14/17 21:49:48,STABLE BEAMS,6500,163595.548601575,160187.151386412,43.4,PLTZERO
301161:6084,66:66,08/14/17 21:50:11,STABLE BEAMS,6500,163491.764351059,160114.594255520,43.4,PLTZERO
301161:6084,67:67,08/14/17 21:50:34,STABLE BEAMS,6500,163408.957470615,160039.699053489,43.4,PLTZERO
301161:6084,68:68,08/14/17 21:50:58,STABLE BEAMS,6500,163381.847034573,160004.511432503,43.3,PLTZERO
301161:6084,69:69,08/14/17 21:51:21,STABLE BEAMS,6500,163221.802218803,159851.187114335,43.3,PLTZERO
301161:6084,70:70,08/14/17 21:51:44,STABLE BEAMS,6500,163098.038299557,159754.549948678,43.3,PLTZERO
301161:6084,71:71,08/14/17 21:52:08,STABLE BEAMS,6500,163059.957810890,159706.436500705,43.2,PLTZERO
301161:6084,72:72,08/14/17 21:52:31,STABLE BEAMS,6500,162383.796029260,159039.508118659,43.2,PLTZERO
301161:6084,73:73,08/14/17 21:52:54,STABLE BEAMS,6500,162799.713942424,159453.526203329,43.2,PLTZERO
301161:6084,74:74,08/14/17 21:53:18,STABLE BEAMS,6500,162619.561248640,159302.973536792,43.1,PLTZERO
301161:6084,75:75,08/14/17 21:53:41,STABLE BEAMS,6500,162550.234991725,159215.348318318,43.1,PLTZERO
301161:6084,76:76,08/14/17 21:54:04,STABLE BEAMS,6500,162764.181321907,159429.411202395,43.2,PLTZERO
301161:6084,77:77,08/14/17 21:54:28,STABLE BEAMS,6500,162301.928573213,158961.074340367,43.0,PLTZERO
301161:6084,78:78,08/14/17 21:54:51,STABLE BEAMS,6500,162314.376529230,158977.191413007,43.0,PLTZERO
301161:6084,79:79,08/14/17 21:55:14,STABLE BEAMS,6500,162220.816386408,156594.074524172,43.0,PLTZERO
301161:6084,80:80,08/14/17 21:55:37,STABLE BEAMS,6500,162080.406239838,156498.281208717,43.0,PLTZERO
301161:6084,81:81,08/14/17 21:56:01,STABLE BEAMS,6500,161985.041842717,158678.487090175,43.0,PLTZERO
301161:6084,82:82,08/14/17 21:56:24,STABLE BEAMS,6500,161608.976037429,158340.937685122,42.9,PLTZERO
301161:6084,83:83,08/14/17 21:56:47,STABLE BEAMS,6500,161680.057596007,158390.286604385,42.8,PLTZERO
301161:6084,84:84,08/14/17 21:57:11,STABLE BEAMS,6500,161644.089063922,158365.544543494,42.9,PLTZERO
301161:6084,85:85,08/14/17 21:57:34,STABLE BEAMS,6500,161443.842478591,158185.035194791,42.8,PLTZERO
