300514:6050,38:38,08/05/17 12:01:12,STABLE BEAMS,6500,352751.249884911,0,33.5,PLTZERO
300514:6050,39:39,08/05/17 12:01:35,STABLE BEAMS,6500,224669.288548343,0,33.9,PLTZERO
300514:6050,40:40,08/05/17 12:01:59,STABLE BEAMS,6500,60967.356544388,1715.180315595,14.5,PLTZERO
300514:6050,41:41,08/05/17 12:02:22,STABLE BEAMS,6500,145888.848667725,1580.357063442,6.5,PLTZERO
300514:6050,42:42,08/05/17 12:02:45,STABLE BEAMS,6500,121241.569404603,0,4.4,PLTZERO
300514:6050,43:43,08/05/17 12:03:09,STABLE BEAMS,6500,319176.828052682,0,32.5,PLTZERO
300514:6050,44:44,08/05/17 12:03:32,STABLE BEAMS,6500,304904.430602760,70226.495890975,45.2,PLTZERO
300514:6050,45:45,08/05/17 12:03:55,STABLE BEAMS,6500,100491.160069620,98213.969691897,16.3,PLTZERO
300514:6050,46:46,08/05/17 12:04:19,STABLE BEAMS,6500,258560.573800290,241916.327892130,5.3,PLTZERO
300514:6050,47:47,08/05/17 12:04:42,STABLE BEAMS,6500,375528.701627559,350295.505932847,45.1,PLTZERO
300514:6050,48:48,08/05/17 12:05:05,STABLE BEAMS,6500,375335.804930865,349346.640671345,45.1,PLTZERO
300514:6050,49:49,08/05/17 12:05:29,STABLE BEAMS,6500,375008.766356089,349511.191460706,45.0,PLTZERO
300514:6050,50:50,08/05/17 12:05:52,STABLE BEAMS,6500,374762.919224768,334891.906307642,45.0,PLTZERO
300514:6050,51:51,08/05/17 12:06:15,STABLE BEAMS,6500,374388.757910129,349346.920400693,45.0,PLTZERO
300514:6050,52:52,08/05/17 12:06:38,STABLE BEAMS,6500,374036.741835594,349183.698325738,44.9,PLTZERO
300514:6050,53:53,08/05/17 12:07:02,STABLE BEAMS,6500,373723.165235724,349071.270438348,44.9,PLTZERO
300514:6050,54:54,08/05/17 12:07:25,STABLE BEAMS,6500,373395.811965431,348328.682260718,44.8,PLTZERO
300514:6050,55:55,08/05/17 12:07:48,STABLE BEAMS,6500,372920.248761895,349476.831372376,44.8,PLTZERO
300514:6050,56:56,08/05/17 12:08:12,STABLE BEAMS,6500,373004.610471301,349275.472862884,44.7,PLTZERO
300514:6050,57:57,08/05/17 12:08:35,STABLE BEAMS,6500,372435.944016213,348793.475884329,44.7,PLTZERO
300514:6050,58:58,08/05/17 12:08:58,STABLE BEAMS,6500,371853.873863168,342557.935729782,44.6,PLTZERO
300514:6050,59:59,08/05/17 12:09:22,STABLE BEAMS,6500,371584.564432726,338118.351236878,44.6,PLTZERO
300514:6050,60:60,08/05/17 12:09:45,STABLE BEAMS,6500,371389.872806045,349137.706158659,44.6,PLTZERO
300514:6050,61:61,08/05/17 12:10:08,STABLE BEAMS,6500,370882.280592085,200030.401165681,44.5,PLTZERO
300514:6050,62:62,08/05/17 12:10:32,STABLE BEAMS,6500,370505.252051622,251669.091633867,44.5,PLTZERO
300514:6050,63:63,08/05/17 12:10:55,STABLE BEAMS,6500,370149.249833869,354797.097098042,44.4,PLTZERO
300514:6050,64:64,08/05/17 12:11:18,STABLE BEAMS,6500,369513.215227307,354054.462298854,44.4,PLTZERO
300514:6050,65:65,08/05/17 12:11:42,STABLE BEAMS,6500,369163.809960026,352894.448000656,44.3,PLTZERO
300514:6050,66:66,08/05/17 12:12:05,STABLE BEAMS,6500,368713.329154756,353681.862806412,44.3,PLTZERO
300514:6050,67:67,08/05/17 12:12:28,STABLE BEAMS,6500,368398.400529700,352862.302436337,44.2,PLTZERO
300514:6050,68:68,08/05/17 12:12:51,STABLE BEAMS,6500,368185.736292366,352802.580220394,44.2,PLTZERO
