283305:5418,79:79,10/15/16 21:41:13,STABLE BEAMS,6500,303302.902,28886.441,43.8,PXL
283305:5418,79:79,10/15/16 21:41:13,STABLE BEAMS,6500,328073.002,31245.535,47.4,PXL
283305:5418,80:80,10/15/16 21:41:37,STABLE BEAMS,6500,303383.238,152028.976,43.9,PXL
283305:5418,80:80,10/15/16 21:41:37,STABLE BEAMS,6500,328188.399,164459.140,47.4,PXL
283305:5418,81:81,10/15/16 21:42:00,STABLE BEAMS,6500,327653.746,299324.792,47.4,PXL
283305:5418,81:81,10/15/16 21:42:00,STABLE BEAMS,6500,302896.581,276708.133,43.8,PXL
283305:5418,82:82,10/15/16 21:42:23,STABLE BEAMS,6500,303171.505,283843.387,43.8,PXL
283305:5418,82:82,10/15/16 21:42:23,STABLE BEAMS,6500,327964.010,307055.293,47.4,PXL
283305:5418,83:83,10/15/16 21:42:47,STABLE BEAMS,6500,303261.589,284830.001,43.8,PXL
283305:5418,83:83,10/15/16 21:42:47,STABLE BEAMS,6500,328050.659,308112.445,47.4,PXL
283305:5418,84:84,10/15/16 21:43:10,STABLE BEAMS,6500,326791.250,306847.325,47.2,PXL
283305:5418,84:84,10/15/16 21:43:10,STABLE BEAMS,6500,302092.759,283656.172,43.7,PXL
283305:5418,85:85,10/15/16 21:43:33,STABLE BEAMS,6500,302313.001,61257.102,43.7,PXL
283305:5418,85:85,10/15/16 21:43:33,STABLE BEAMS,6500,326998.186,66259.013,47.3,PXL
