276659:5091,1:1,07/12/16 10:39:13,STABLE BEAMS,6500,139128.076,127695.664,20.6,PLTZERO
276659:5091,2:2,07/12/16 10:39:36,STABLE BEAMS,6500,139212.594,136623.459,20.6,PLTZERO
276659:5091,3:3,07/12/16 10:40:00,STABLE BEAMS,6500,139177.299,135283.750,20.6,PLTZERO
276659:5091,4:4,07/12/16 10:40:23,STABLE BEAMS,6500,139075.737,135171.136,20.6,PLTZERO
276659:5091,5:5,07/12/16 10:40:46,STABLE BEAMS,6500,138944.311,134849.084,20.5,PLTZERO
276659:5091,6:6,07/12/16 10:41:10,STABLE BEAMS,6500,138779.216,134885.379,20.5,PLTZERO
276659:5091,7:7,07/12/16 10:41:33,STABLE BEAMS,6500,138998.634,135081.286,20.6,PLTZERO
276659:5091,8:8,07/12/16 10:41:56,STABLE BEAMS,6500,139018.005,134755.607,20.6,PLTZERO
276659:5091,9:9,07/12/16 10:42:19,STABLE BEAMS,6500,138966.875,135069.299,20.5,PLTZERO
276659:5091,10:10,07/12/16 10:42:43,STABLE BEAMS,6500,138912.170,134324.635,20.5,PLTZERO
276659:5091,11:11,07/12/16 10:43:06,STABLE BEAMS,6500,138919.394,135033.449,20.5,PLTZERO
276659:5091,12:12,07/12/16 10:43:29,STABLE BEAMS,6500,138877.485,134998.472,20.5,PLTZERO
276659:5091,13:13,07/12/16 10:43:53,STABLE BEAMS,6500,138789.137,134934.877,20.5,PLTZERO
276659:5091,14:14,07/12/16 10:44:16,STABLE BEAMS,6500,138807.021,134749.524,20.5,PLTZERO
276659:5091,15:15,07/12/16 10:44:39,STABLE BEAMS,6500,138792.139,134885.940,20.5,PLTZERO
276659:5091,16:16,07/12/16 10:45:03,STABLE BEAMS,6500,138818.748,132845.824,20.5,PLTZERO
276659:5091,17:17,07/12/16 10:45:26,STABLE BEAMS,6500,138769.003,134581.294,20.5,PLTZERO
276659:5091,18:18,07/12/16 10:45:49,STABLE BEAMS,6500,138706.564,79698.851,20.5,PLTZERO
276659:5091,19:19,07/12/16 10:46:13,STABLE BEAMS,6500,138648.565,134763.770,20.5,PLTZERO
276659:5091,20:20,07/12/16 10:46:36,STABLE BEAMS,6500,138593.491,132809.328,20.5,PLTZERO
276659:5091,21:21,07/12/16 10:46:59,STABLE BEAMS,6500,138569.617,134703.586,20.5,PLTZERO
276659:5091,22:22,07/12/16 10:47:23,STABLE BEAMS,6500,138545.501,134658.125,20.5,PLTZERO
276659:5091,23:23,07/12/16 10:47:46,STABLE BEAMS,6500,138473.891,134595.317,20.5,PLTZERO
276659:5091,24:24,07/12/16 10:48:09,STABLE BEAMS,6500,138497.778,134613.323,20.5,PLTZERO
276659:5091,25:25,07/12/16 10:48:32,STABLE BEAMS,6500,138391.852,134511.154,20.5,PLTZERO
276659:5091,26:26,07/12/16 10:48:56,STABLE BEAMS,6500,138357.586,134314.605,20.5,PLTZERO
276659:5091,27:27,07/12/16 10:49:19,STABLE BEAMS,6500,138285.009,134411.685,20.4,PLTZERO
276659:5091,28:28,07/12/16 10:49:42,STABLE BEAMS,6500,138327.556,134295.267,20.5,PLTZERO
276659:5091,29:29,07/12/16 10:50:06,STABLE BEAMS,6500,138310.397,134480.429,20.5,PLTZERO
276659:5091,30:30,07/12/16 10:50:29,STABLE BEAMS,6500,138274.325,134440.965,20.4,PLTZERO
