278288:5170,67:67,08/05/16 21:11:12,STABLE BEAMS,6500,249515.117,49682.539,36.9,PXL
278288:5170,67:67,08/05/16 21:11:12,STABLE BEAMS,6500,269389.282,53639.810,39.8,PXL
278288:5170,68:68,08/05/16 21:11:36,STABLE BEAMS,6500,268521.000,185039.589,39.7,PXL
278288:5170,68:68,08/05/16 21:11:36,STABLE BEAMS,6500,248693.810,171376.542,36.8,PXL
278288:5170,69:69,08/05/16 21:11:59,STABLE BEAMS,6500,268666.075,261372.236,39.7,PXL
278288:5170,69:69,08/05/16 21:11:59,STABLE BEAMS,6500,248823.443,242068.299,36.8,PXL
278288:5170,70:70,08/05/16 21:12:22,STABLE BEAMS,6500,248612.221,241557.205,36.8,PXL
278288:5170,70:70,08/05/16 21:12:22,STABLE BEAMS,6500,268434.320,260816.801,39.7,PXL
278288:5170,71:71,08/05/16 21:12:46,STABLE BEAMS,6500,247949.002,237833.478,36.7,PXL
278288:5170,71:71,08/05/16 21:12:46,STABLE BEAMS,6500,267723.274,256801.023,39.6,PXL
278288:5170,72:72,08/05/16 21:13:09,STABLE BEAMS,6500,267106.830,259232.002,39.5,PXL
278288:5170,72:72,08/05/16 21:13:09,STABLE BEAMS,6500,247407.261,240113.215,36.6,PXL
278288:5170,73:73,08/05/16 21:13:32,STABLE BEAMS,6500,268367.508,260104.119,39.7,PXL
278288:5170,73:73,08/05/16 21:13:32,STABLE BEAMS,6500,248546.074,240893.014,36.7,PXL
278288:5170,74:74,08/05/16 21:13:56,STABLE BEAMS,6500,245822.099,199771.965,36.3,PXL
278288:5170,74:74,08/05/16 21:13:56,STABLE BEAMS,6500,265434.539,215710.385,39.2,PXL
278288:5170,75:75,08/05/16 21:14:19,STABLE BEAMS,6500,246254.802,198868.837,36.4,PXL
278288:5170,75:75,08/05/16 21:14:19,STABLE BEAMS,6500,265908.106,214740.323,39.3,PXL
278288:5170,76:76,08/05/16 21:14:42,STABLE BEAMS,6500,244679.279,197528.062,36.2,PXL
278288:5170,76:76,08/05/16 21:14:42,STABLE BEAMS,6500,264210.873,213295.796,39.1,PXL
278288:5170,77:77,08/05/16 21:15:06,STABLE BEAMS,6500,245278.874,189158.066,36.3,PXL
278288:5170,77:77,08/05/16 21:15:06,STABLE BEAMS,6500,264839.200,204242.910,39.2,PXL
278288:5170,78:78,08/05/16 21:15:29,STABLE BEAMS,6500,265266.472,209323.114,39.2,PXL
278288:5170,78:78,08/05/16 21:15:29,STABLE BEAMS,6500,245686.664,193872.589,36.3,PXL
278288:5170,79:79,08/05/16 21:15:52,STABLE BEAMS,6500,264147.681,215102.558,39.1,PXL
278288:5170,79:79,08/05/16 21:15:52,STABLE BEAMS,6500,244630.772,199209.414,36.2,PXL
278288:5170,80:80,08/05/16 21:16:16,STABLE BEAMS,6500,264496.845,214592.989,39.1,PXL
278288:5170,80:80,08/05/16 21:16:16,STABLE BEAMS,6500,244968.609,198749.237,36.2,PXL
278288:5170,81:81,08/05/16 21:16:39,STABLE BEAMS,6500,264488.520,49102.780,39.1,PXL
278288:5170,81:81,08/05/16 21:16:39,STABLE BEAMS,6500,244955.751,45476.486,36.2,PXL
