276545:5083,2:2,07/10/16 04:59:24,STABLE BEAMS,6500,151690.551,95546.738,22.4,PXL
276545:5083,2:2,07/10/16 04:59:24,STABLE BEAMS,6500,140418.536,88446.728,20.8,PXL
276545:5083,3:3,07/10/16 04:59:48,STABLE BEAMS,6500,140232.535,136166.497,20.7,PXL
276545:5083,3:3,07/10/16 04:59:48,STABLE BEAMS,6500,151500.868,147108.105,22.4,PXL
276545:5083,4:4,07/10/16 05:00:11,STABLE BEAMS,6500,152060.418,147444.966,22.5,PXL
276545:5083,4:4,07/10/16 05:00:11,STABLE BEAMS,6500,140754.779,136482.485,20.8,PXL
276545:5083,5:5,07/10/16 05:00:34,STABLE BEAMS,6500,140485.425,136278.511,20.8,PXL
276545:5083,5:5,07/10/16 05:00:34,STABLE BEAMS,6500,151782.693,147237.476,22.4,PXL
276545:5083,6:6,07/10/16 05:00:57,STABLE BEAMS,6500,151817.801,147261.287,22.4,PXL
276545:5083,6:6,07/10/16 05:00:57,STABLE BEAMS,6500,140528.641,136310.950,20.8,PXL
276545:5083,7:7,07/10/16 05:01:21,STABLE BEAMS,6500,152097.475,147728.976,22.5,PXL
276545:5083,7:7,07/10/16 05:01:21,STABLE BEAMS,6500,140784.255,136740.691,20.8,PXL
276545:5083,8:8,07/10/16 05:01:44,STABLE BEAMS,6500,151337.844,146988.478,22.4,PXL
276545:5083,8:8,07/10/16 05:01:44,STABLE BEAMS,6500,140071.445,136045.869,20.7,PXL
276545:5083,9:9,07/10/16 05:02:07,STABLE BEAMS,6500,151867.500,145422.696,22.5,PXL
276545:5083,9:9,07/10/16 05:02:07,STABLE BEAMS,6500,140578.898,134613.148,20.8,PXL
276545:5083,10:10,07/10/16 05:02:31,STABLE BEAMS,6500,139931.306,135696.240,20.7,PXL
276545:5083,10:10,07/10/16 05:02:31,STABLE BEAMS,6500,151185.776,146610.089,22.4,PXL
276545:5083,11:11,07/10/16 05:02:54,STABLE BEAMS,6500,140362.121,136300.984,20.8,PXL
276545:5083,11:11,07/10/16 05:02:54,STABLE BEAMS,6500,151620.458,147233.581,22.4,PXL
276545:5083,12:12,07/10/16 05:03:17,STABLE BEAMS,6500,150956.884,146587.033,22.3,PXL
276545:5083,12:12,07/10/16 05:03:17,STABLE BEAMS,6500,139726.073,135681.328,20.7,PXL
276545:5083,13:13,07/10/16 05:03:41,STABLE BEAMS,6500,140290.357,136243.754,20.7,PXL
276545:5083,13:13,07/10/16 05:03:41,STABLE BEAMS,6500,151552.640,147181.182,22.4,PXL
276545:5083,14:14,07/10/16 05:04:04,STABLE BEAMS,6500,140339.979,136277.209,20.8,PXL
276545:5083,14:14,07/10/16 05:04:04,STABLE BEAMS,6500,151610.308,147221.268,22.4,PXL
276545:5083,15:15,07/10/16 05:04:27,STABLE BEAMS,6500,140547.642,136473.580,20.8,PXL
276545:5083,15:15,07/10/16 05:04:27,STABLE BEAMS,6500,151841.026,147439.602,22.5,PXL
276545:5083,16:16,07/10/16 05:04:51,STABLE BEAMS,6500,139852.286,135832.007,20.7,PXL
276545:5083,16:16,07/10/16 05:04:51,STABLE BEAMS,6500,151086.160,146742.946,22.3,PXL
276545:5083,17:17,07/10/16 05:05:14,STABLE BEAMS,6500,140030.535,135996.473,20.7,PXL
276545:5083,17:17,07/10/16 05:05:14,STABLE BEAMS,6500,151282.915,146924.690,22.4,PXL
276545:5083,18:18,07/10/16 05:05:37,STABLE BEAMS,6500,151332.351,146963.861,22.4,PXL
276545:5083,18:18,07/10/16 05:05:37,STABLE BEAMS,6500,140069.434,136026.068,20.7,PXL
276545:5083,19:19,07/10/16 05:06:01,STABLE BEAMS,6500,151342.300,146804.184,22.4,PXL
276545:5083,19:19,07/10/16 05:06:01,STABLE BEAMS,6500,140090.524,135889.801,20.7,PXL
276545:5083,20:20,07/10/16 05:06:24,STABLE BEAMS,6500,140085.201,136051.893,20.7,PXL
276545:5083,20:20,07/10/16 05:06:24,STABLE BEAMS,6500,151326.719,146969.747,22.4,PXL
276545:5083,21:21,07/10/16 05:06:47,STABLE BEAMS,6500,139904.600,135708.763,20.7,PXL
276545:5083,21:21,07/10/16 05:06:47,STABLE BEAMS,6500,151131.697,146599.152,22.3,PXL
276545:5083,22:22,07/10/16 05:07:10,STABLE BEAMS,6500,140245.486,136201.937,20.7,PXL
276545:5083,22:22,07/10/16 05:07:10,STABLE BEAMS,6500,151513.339,147144.916,22.4,PXL
276545:5083,23:23,07/10/16 05:07:34,STABLE BEAMS,6500,150842.507,146509.018,22.3,PXL
276545:5083,23:23,07/10/16 05:07:34,STABLE BEAMS,6500,139622.249,135611.102,20.6,PXL
276545:5083,24:24,07/10/16 05:07:57,STABLE BEAMS,6500,150686.818,146350.642,22.3,PXL
276545:5083,24:24,07/10/16 05:07:57,STABLE BEAMS,6500,139476.091,135462.516,20.6,PXL
276545:5083,25:25,07/10/16 05:08:20,STABLE BEAMS,6500,139953.464,135923.175,20.7,PXL
276545:5083,25:25,07/10/16 05:08:20,STABLE BEAMS,6500,151204.622,146850.329,22.4,PXL
276545:5083,26:26,07/10/16 05:08:44,STABLE BEAMS,6500,140036.647,136000.268,20.7,PXL
276545:5083,26:26,07/10/16 05:08:44,STABLE BEAMS,6500,151298.821,146937.824,22.4,PXL
276545:5083,27:27,07/10/16 05:09:07,STABLE BEAMS,6500,139777.149,135746.262,20.7,PXL
